fips,county,low_birth_weight_pct,births_known,late_or_no_prenatal_pct,tobacco_use_pct,poverty_pct,obgyn_per_100k
42085,"Mercer County, PA",8.642714570858283,5010,26.9448521702663,13.246753246753247,12.8,4.6236360273719255
48479,"Webb County, TX",8.642595978062158,21880,30.06493805554276,0.0,21.0,5.498070177367744
12053,"Hernando County, FL",8.636417486079848,8441,28.04213585179804,5.363984674329502,12.0,5.500802200320879
51087,"Henrico County, VA",8.634854997551553,18379,11.91575937534367,2.263083451202263,8.4,18.010251080615063
42069,"Lackawanna County, PA",8.633738299143596,10042,21.35634766622408,10.359640359640359,14.0,6.916936811476582
27123,"Ramsey County, MN",8.623473148740443,32829,22.10764664483951,3.363569950079143,12.4,11.254301080228409
51810,"Virginia Beach city, VA",8.619807048631621,25395,14.533201189296333,2.031176192725555,8.4,9.894285060948796
15003,"Honolulu County, HI",8.618945122063396,54357,31.25990192380234,0.7454307853711509,9.1,16.320449523252634
09009,"New Haven County, CT",8.61603335544395,42212,17.897727272727273,2.5518190010909265,,
35013,"Dona Ana County, NM",8.615819209039548,12744,34.44724013209624,2.033605527638191,22.2,6.975750547160433
24027,"Howard County, MD",8.599414832718484,15722,19.307295504789977,0.793701593804007,5.1,30.323727875454857
42133,"York County, PA",8.591354031004496,23803,19.791976225854384,5.811555779994109,8.6,5.51735845853493
47149,"Rutherford County, TN",8.560626519038617,22218,27.383642114776322,3.3107803337843933,9.2,6.8966248978769
45091,"York County, SC",8.559316331337056,14861,20.613414223120998,3.3477030850060623,8.9,4.950478711291382
29019,"Boone County, MO",8.558371416701288,9628,16.49214659685864,6.698815389453821,17.1,22.377884405216648
36013,"Chautauqua County, NY",8.552176917760885,5788,24.3503937007874,11.604322527015794,17.0,10.475001007211635
21227,"Warren County, KY",8.549365692222835,9065,32.513786764705884,4.592118335357103,16.8,10.81548777849881
42077,"Lehigh County, PA",8.545117810474329,19438,17.658329449536534,4.133215932045372,11.9,22.040424731949543
45051,"Horry County, SC",8.536364185962155,16541,29.179772562303413,6.75708403971906,12.8,6.2894451016108235
39151,"Stark County, OH",8.52733053020203,19502,23.721145442393706,10.537656474451056,12.7,10.959900131251487
45077,"Pickens County, SC",8.526625285854296,6122,16.37846655791191,6.350773280684436,17.2,7.235523526304746
42079,"Luzerne County, PA",8.506889825709433,15893,24.79012973798016,8.939509954058193,15.4,5.431846918483066
12103,"Pinellas County, FL",8.496048029522735,36311,21.58166389642201,4.412819239891886,11.4,11.802830608674046
21093,"Hardin County, KY",8.492822966507177,6688,26.310933415346764,11.302912038426898,11.7,5.31792317373655
48061,"Cameron County, TX",8.491620111731844,29535,23.5298107576477,0.24723134758018084,24.4,7.409568531562447
48113,"Dallas County, TX",8.483338455459455,182216,39.11235028023557,0.42105147587600117,14.0,15.248333225402744
37019,"Brunswick County, NC",8.478109798471161,5756,22.40866981296976,8.376690946930282,9.4,4.188807506343052
08077,"Mesa County, CO",8.476409355143977,7397,19.62162162162162,6.069207894025412,11.2,8.681632146843606
