births_known,county,fips,low_birth_weight,late_or_no_prenatal,prenatal_known,tobacco_known,tobacco_yes,age_15_19,age_35_plus,age_known,low_birth_weight_pct,late_or_no_prenatal_pct,tobacco_use_pct,maternal_age_15_19_pct,maternal_age_35_plus_pct,fips_st_cnty,st_name_abbrev,ahrf_county,rural_urban_continuum_code,primary_care_hpsa,population_2024,median_household_income,poverty_pct,uninsured_under65_pct,obgyn_count,midwife_count,obstetric_hospital_count,population_density,obgyn_per_100k,midwives_per_100k,obstetric_hospitals_per_100k,log_population_density,cross_validated_prediction,cross_validated_residual
19438,"Lehigh County, PA",42077,1661,3410,19311,19307,798,786,3858,19453,8.545117810474329,17.658329449536534,4.133215932045372,4.040507890813756,19.832416593841568,42077,PA,"Lehigh, PA",2.0,1,385655.0,77493.0,11.9,7.3,85.0,8.0,1.0,1084.6,22.040424731949543,2.074392915948192,0.259299114493524,6.98988810852066,9.070664001817699,-0.5255461913433699
15893,"Luzerne County, PA",42079,1352,3898,15724,15672,1401,779,2782,15906,8.506889825709433,24.79012973798016,8.939509954058193,4.897522947315478,17.49025524959135,42079,PA,"Luzerne, PA",2.0,1,331379.0,62321.0,15.4,6.7,18.0,6.0,2.0,366.0,5.431846918483066,1.8106156394943553,0.6035385464981184,5.905361848054571,9.295659020486465,-0.7887691947770321
5484,"Lycoming County, PA",42081,436,1096,5419,5482,710,236,793,5494,7.950401167031364,20.225133788521866,12.951477562933237,4.295595194757918,14.433927921368767,42081,PA,"Lycoming, PA",3.0,1,113236.0,64412.0,12.5,6.8,5.0,15.0,1.0,92.9,4.415556890034971,13.246670670104914,0.8831113780069942,4.542230386214217,8.324874735926466,-0.37447356889510175
5010,"Mercer County, PA",42085,433,1285,4769,5005,663,225,736,5016,8.642714570858283,26.9448521702663,13.246753246753247,4.485645933014354,14.67304625199362,42085,PA,"Mercer, PA",4.0,1,108140.0,60614.0,12.8,7.0,5.0,7.0,1.0,164.5,4.6236360273719255,6.473090438320696,0.9247272054743851,5.1089711948171175,8.623596498432672,0.019118072425611032
6651,"Monroe County, PA",42089,612,1378,6602,6655,435,174,1444,6665,9.201623815967524,20.872462890033322,6.536438767843727,2.6106526631657916,21.66541635408852,42089,PA,"Monroe, PA",4.0,0,166523.0,82374.0,11.3,6.8,1.0,4.0,1.0,276.7,0.6005176462110339,2.4020705848441355,0.6005176462110339,5.626541394312754,7.447324565498306,1.7542992504692183
42131,"Montgomery County, PA",42091,3184,7029,40225,41925,1042,660,12513,42159,7.557380551138117,17.474207582349287,2.4853905784138344,1.5655020280367182,29.680495267914324,42091,PA,"Montgomery, PA",1.0,1,879190.0,111521.0,6.5,4.3,182.0,35.0,3.0,1773.5,20.70087239390803,3.9809369988284673,0.34122317132815433,7.4812739720865515,7.368924069253555,0.188456481884562
13729,"Northampton County, PA",42095,1094,2042,13700,13720,606,414,3038,13740,7.968533760652633,14.905109489051094,4.4169096209912535,3.013100436681223,22.110625909752546,42095,PA,"Northampton, PA",2.0,1,322989.0,86687.0,8.8,5.8,49.0,1.0,0.0,846.3,15.170795290242081,0.3096080671477976,0.0,6.742054823204418,8.506990028549552,-0.5384562678969189
94747,"Philadelphia County, PA",42101,10435,29955,90693,93486,2880,4672,20375,94830,11.01354132584673,33.029009956667,3.0806751813105704,4.926710956448382,21.48581672466519,42101,PA,"Philadelphia, PA",1.0,1,1573916.0,60698.0,22.0,7.7,292.0,71.0,5.0,11936.9,18.552451337936713,4.511041249977763,0.3176789612660396,9.387473492081012,11.628824514887949,-0.6152831890412198
6282,"Schuylkill County, PA",42107,532,1202,6189,6259,831,297,931,6289,8.468640560331105,19.421554370657617,13.276881290941045,4.722531404038798,14.803625377643504,42107,PA,"Schuylkill, PA",4.0,1,144523.0,66901.0,12.5,7.2,3.0,1.0,1.0,183.7,2.0757941642506728,0.6919313880835576,0.6919313880835576,5.218732887205194,8.347675190992677,0.12096536933842827
9591,"Washington County, PA",42125,745,1710,9385,9527,956,246,1877,9600,7.767698884370764,18.22056473095365,10.034638396137295,2.5625,19.552083333333332,42125,PA,"Washington, PA",1.0,1,210434.0,77487.0,9.4,5.6,13.0,0.0,1.0,244.3,6.177708925363771,0.0,0.4752083788741363,5.502481951264444,7.299671043866006,0.46802784050475843
14159,"Westmoreland County, PA",42129,1198,2265,13886,14110,1281,380,2491,14169,8.461049509146125,16.3113927696961,9.078667611622963,2.6819112146234736,17.580633777965982,42129,PA,"Westmoreland, PA",1.0,1,350935.0,72468.0,10.0,4.7,16.0,0.0,0.0,345.1,4.559248863749697,0.0,0.0,5.846727750641299,7.6406584467872465,0.8203910623588788
23803,"York County, PA",42133,2045,4662,23555,23763,1381,880,3994,23811,8.591354031004496,19.791976225854384,5.811555779994109,3.695770862206543,16.773760026878332,42133,PA,"York, PA",2.0,1,471240.0,82238.0,8.6,5.7,26.0,17.0,3.0,504.7,5.51735845853493,3.6075036075036078,0.6366182836771073,6.225943608085937,8.035792316310383,0.5555617146941128
7253,"Kent County, RI",44003,527,827,7174,7245,246,144,1781,7267,7.265958913553012,11.527739057708391,3.3954451345755694,1.9815604788771157,24.508050089445437,44003,RI,"Kent, RI",1.0,0,172450.0,91278.0,7.4,4.0,14.0,4.0,0.0,1010.7,8.118295158016817,2.319512902290519,0.0,6.919387363211845,7.721902018649069,-0.45594310509605673
34296,"Providence County, RI",44007,2823,5752,33889,34080,792,1196,7517,34318,8.231280615815255,16.973059104724246,2.323943661971831,3.485051576432193,21.903957107057522,44007,RI,"Providence, RI",1.0,1,675912.0,78204.0,13.0,6.1,130.0,49.0,0.0,1613.6,19.233272970445856,7.249464427321899,0.0,7.3868425269609155,9.290416716719573,-1.0591361009043183
4190,"Washington County, RI",44009,251,411,4166,4196,135,53,1187,4199,5.990453460620525,9.865578492558809,3.217349857006673,1.2622052869730889,28.268635389378424,44009,RI,"Washington, RI",1.0,1,130333.0,102478.0,8.0,3.7,14.0,3.0,0.0,394.3,10.741715451957678,2.301796168276645,0.0,5.9796449703026395,6.872450026492132,-0.8819965658716065
9647,"Aiken County, SC",45003,863,2448,9570,9625,462,513,1428,9646,8.945786254794237,25.579937304075234,4.8,5.318266639021356,14.804063860667634,45003,SC,"Aiken, SC",2.0,1,179245.0,67940.0,13.9,10.7,19.0,0.0,1.0,157.7,10.60001673686853,0.0,0.5578956177299227,5.0670156275323635,8.864123666632448,0.08166258816178917
11551,"Anderson County, SC",45007,1099,2192,11530,11500,880,646,1503,11554,9.514327763829971,19.011274934952297,7.6521739130434785,5.591137268478449,13.008481911026484,45007,SC,"Anderson, SC",2.0,1,217183.0,64683.0,14.4,11.5,14.0,0.0,1.0,285.4,6.44617672653937,0.0,0.46044119475281214,5.657389435086491,8.689691600755337,0.8246361630746346
9349,"Beaufort County, SC",45013,785,3119,9333,9346,180,376,1586,9354,8.396619959353941,33.41905068038144,1.9259576289321636,4.01967072909985,16.955313234979688,45013,SC,"Beaufort, SC",3.0,1,201775.0,84819.0,10.5,11.0,24.0,4.0,2.0,324.8,11.894436872754305,1.982406145459051,0.9912030727295255,5.786283696167945,8.615401096540243,-0.21878113718630132
15123,"Berkeley County, SC",45015,1432,3438,15106,15069,564,614,2566,15127,9.469020696951663,22.759168542301072,3.7427831972924546,4.058967409268196,16.963046208765782,45015,SC,"Berkeley, SC",2.0,1,264276.0,82327.0,10.3,9.7,14.0,0.0,0.0,208.3,5.297492015922748,0.0,0.0,5.343768629451954,8.18616775402398,1.2828529429276827
24894,"Charleston County, SC",45019,2352,5114,24857,24827,405,928,6355,24901,9.448059773439383,20.573681457939415,1.6312885165344182,3.7267579615276496,25.52106341110799,45019,SC,"Charleston, SC",2.0,1,431001.0,84320.0,11.6,9.7,130.0,27.0,4.0,444.7,30.162343010805078,6.264486625321055,0.9280720926401562,6.09964607995251,8.96355125776784,0.48450851567154274
9982,"Dorchester County, SC",45035,970,2351,9966,9931,364,432,1735,9980,9.71749148467241,23.590206702789484,3.6652905044809185,4.328657314629258,17.384769539078157,45035,SC,"Dorchester, SC",2.0,1,174663.0,76896.0,11.5,10.4,13.0,1.0,1.0,284.1,7.442904335778041,0.572531102752157,0.572531102752157,5.652839995918626,8.53781282971177,1.1796786549606395
7873,"Florence County, SC",45041,1075,1847,7873,7871,393,550,1116,7869,13.654261399720564,23.459926330496636,4.993012323719984,6.989452281103063,14.182234083110941,45041,SC,"Florence, SC",3.0,1,138049.0,56650.0,18.3,10.5,22.0,0.0,1.0,171.2,15.93637041919898,0.0,0.7243804735999536,5.14865659199363,10.748401524097456,2.9058598756231078
32661,"Greenville County, SC",45045,2824,7810,32621,32491,1039,1333,6122,32670,8.64639784452405,23.94163269059808,3.1978086239266257,4.080195898377717,18.73890419344965,45045,SC,"Greenville, SC",2.0,1,570745.0,74624.0,11.0,10.4,116.0,14.0,2.0,668.7,20.324312959377657,2.45293432268351,0.3504191889547872,6.506829850916005,9.261725704357055,-0.6153278598330054
16541,"Horry County, SC",45051,1412,4824,16532,16516,1116,855,2808,16549,8.536364185962155,29.179772562303413,6.75708403971906,5.1664753157290475,16.967792615868028,45051,SC,"Horry, SC",2.0,1,413391.0,64623.0,12.8,14.7,26.0,7.0,4.0,309.7,6.2894451016108235,1.6933121427413755,0.9676069387093574,5.738827816399001,8.728830484700483,-0.19246629873832788
16294,"Lexington County, SC",45063,1519,3912,16279,16292,509,757,2764,16296,9.322449981588315,24.030960132686282,3.124232752271053,4.645311732940599,16.961217476681394,45063,SC,"Lexington, SC",2.0,0,313774.0,75014.0,11.4,10.4,44.0,12.0,2.0,420.6,14.02283171964535,3.824408650812368,0.6374014418020614,6.044056997227153,9.272496714361901,0.0499532672264138
6122,"Pickens County, SC",45077,522,1004,6130,6078,386,333,791,6126,8.526625285854296,16.37846655791191,6.350773280684436,5.435847208619001,12.912177603656545,45077,SC,"Pickens, SC",2.0,1,138207.0,59411.0,17.2,11.6,10.0,0.0,0.0,264.4,7.235523526304746,0.0,0.0,5.581238121898107,9.299456681768179,-0.7728313959138831
22670,"Richland County, SC",45079,2650,7106,22653,22664,198,1058,4159,22671,11.689457432730482,31.368913609676422,0.8736321920225909,4.6667548850954965,18.34502227515328,45079,SC,"Richland, SC",2.0,1,430651.0,61699.0,16.9,9.6,70.0,7.0,2.0,549.5,16.254461269101892,1.6254461269101894,0.464413179117197,6.310826956162734,10.205970048883263,1.4834873838472191
20819,"Spartanburg County, SC",45083,1838,5780,20813,20744,930,1014,3012,20812,8.828473990105193,27.771104598087735,4.483224064789819,4.872189121660581,14.47241975783202,45083,SC,"Spartanburg, SC",2.0,1,369256.0,64195.0,14.5,12.3,35.0,3.0,1.0,405.8,9.47851896787053,0.8124444829603311,0.27081482765344367,6.008321664174405,9.112411582578838,-0.28393759247364514
6614,"Sumter County, SC",45085,767,1632,6589,6619,199,494,783,6616,11.596613244632598,24.768553650022767,3.0064964496147453,7.4667472793228535,11.834945586457074,45085,SC,"Sumter, SC",3.0,1,104776.0,55990.0,16.4,10.6,8.0,2.0,1.0,158.7,7.635336336565626,1.9088340841414064,0.9544170420707032,5.073297055220967,9.675171458171667,1.9214417864609317
14861,"York County, SC",45091,1272,3058,14835,14846,497,594,3049,14864,8.559316331337056,20.613414223120998,3.3477030850060623,3.996232508073197,20.51264800861141,45091,SC,"York, SC",1.0,1,303001.0,83060.0,8.9,8.9,15.0,2.0,1.0,414.2,4.950478711291382,0.6600638281721842,0.3300319140860921,6.028760331851679,8.42415287357001,0.13516345776704597
13865,"Minnehaha County, SD",46099,1019,2375,13806,13810,691,463,2272,13866,7.349441038586368,17.202665507750254,5.00362056480811,3.3391028414827635,16.385403144381943,46099,SD,"Minnehaha, SD",2.0,1,208639.0,76074.0,8.8,9.2,26.0,14.0,2.0,244.4,12.461716170035324,6.710154860788251,0.9585935515411786,5.502889532276811,7.740746504565013,-0.39130546597864413
6984,"Pennington County, SD",46103,501,1673,6991,6969,650,420,1040,6992,7.173539518900344,23.93076813045344,9.327019658487588,6.006864988558353,14.874141876430206,46103,SD,"Pennington, SD",3.0,1,115979.0,70768.0,12.0,10.8,13.0,9.0,1.0,39.3,11.208925753800257,7.760025521861715,0.8622250579846351,3.696351468952637,8.395953803758836,-1.222414284858492
6563,"Blount County, TN",47009,515,1360,6555,6545,691,356,889,6565,7.847021179338717,20.74752097635393,10.557677616501145,5.422696115765422,13.541507996953541,47009,TN,"Blount, TN",2.0,0,142211.0,74607.0,8.9,11.3,11.0,0.0,0.0,242.1,7.734985338686881,0.0,0.0,5.493472881322077,8.553000529069214,-0.7059793497304971
50727,"Davidson County, TN",47037,4622,14206,50293,50675,1473,2377,10710,50752,9.111518520708893,28.246475652675322,2.906758756783424,4.683559268600252,21.102616645649434,47037,TN,"Davidson, TN",1.0,1,729505.0,75664.0,13.9,12.7,159.0,110.0,2.0,1421.3,21.795601126791453,15.078717760673333,0.27415850473951514,7.260030558576182,10.193530922111458,-1.0820124014025652
22284,"Hamilton County, TN",47065,1950,6352,20212,22029,1059,1098,3655,22289,8.750673128702207,31.426875123688898,4.807299468881928,4.926196778680066,16.398223338866707,47065,TN,"Hamilton, TN",2.0,1,386256.0,72568.0,12.5,10.8,61.0,22.0,1.0,675.5,15.792634936415226,5.695704403297294,0.2588956546953316,6.516932447610842,9.581000644732175,-0.8303275160299677
26803,"Knox County, TN",47093,2207,5537,26718,26694,2011,1201,4693,26803,8.234152893332835,20.723856576091023,7.533528133662996,4.4808416968249825,17.509234040965563,47093,TN,"Knox, TN",2.0,1,506748.0,71662.0,12.2,9.8,86.0,24.0,3.0,942.2,16.97095992485417,4.736081839494187,0.5920102299367733,6.8492783492231615,9.516910202885096,-1.2827573095522613
18266,"Montgomery County, TN",47125,1625,6064,17944,18150,930,808,2115,18271,8.896310084309647,33.79402585822559,5.12396694214876,4.422308576432598,11.57572108806305,47125,TN,"Montgomery, TN",2.0,1,246025.0,72365.0,11.6,9.4,12.0,1.0,0.0,408.2,4.8775530941977445,0.40646275784981206,0.0,6.014204034077471,8.850675367316786,0.04563471699286126
22218,"Rutherford County, TN",47149,1902,6060,22130,22170,734,920,3797,22229,8.560626519038617,27.383642114776322,3.3107803337843933,4.138737685006073,17.081290206487022,47149,TN,"Rutherford, TN",1.0,1,376996.0,82588.0,9.2,10.0,26.0,7.0,1.0,551.4,6.8966248978769,1.8567836263514732,0.26525480376449617,6.314272421535137,8.958935143148476,-0.398308624109859
60907,"Shelby County, TN",47157,7286,21884,58287,60607,1620,4254,9562,60930,11.962500205230926,37.545250227323415,2.672958569142178,6.981782373215165,15.693418677170524,47157,TN,"Shelby, TN",1.0,1,910530.0,62337.0,17.5,11.4,187.0,17.0,1.0,1222.5,20.53748915466816,1.8670444686061964,0.1098261452121292,7.109470882882726,11.166928361427075,0.7955718438038506
7465,"Sullivan County, TN",47163,590,1099,7293,7429,1033,455,852,7455,7.9035498995311455,15.069244481009187,13.904967021133396,6.103286384976526,11.428571428571429,47163,TN,"Sullivan, TN",2.0,1,162703.0,56802.0,14.9,10.5,17.0,6.0,0.0,382.6,10.448485891470963,3.6877009028721046,0.0,5.949600343009283,9.249147394897504,-1.3455974953663583
11514,"Sumner County, TN",47165,932,3090,11458,11484,693,475,1934,11509,8.094493659892304,26.96805725257462,6.0344827586206895,4.127204796246416,16.80424015987488,47165,TN,"Sumner, TN",1.0,1,211721.0,86005.0,9.0,9.6,16.0,1.0,0.0,370.7,7.557115260177309,0.4723197037610818,0.0,5.918087077303206,8.764129240217304,-0.669635580325
6223,"Washington County, TN",47179,490,824,6035,6203,647,319,889,6232,7.874015748031496,13.653686826843414,10.430436885378043,5.118741976893453,14.265083440308088,47179,TN,"Washington, TN",3.0,1,139642.0,61051.0,15.8,12.0,36.0,4.0,1.0,407.4,25.780209392589622,2.8644677102877356,0.7161169275719339,6.01224708629051,10.14851632864668,-2.274500580615184
11398,"Williamson County, TN",47187,721,1664,11352,11406,118,105,3636,11406,6.325671170380769,14.658210007047217,1.0345432228651588,0.920568122041031,31.877958968963704,47187,TN,"Williamson, TN",1.0,1,269136.0,131202.0,4.5,5.7,57.0,5.0,1.0,425.0,21.1788835384341,1.8577968016170263,0.37155936032340525,6.054439346269371,6.630894940509098,-0.3052237701283289
9190,"Wilson County, TN",47189,682,1589,9170,9160,444,277,1747,9205,7.421109902067465,17.328244274809162,4.847161572052402,3.009234111895709,18.97881586094514,47189,TN,"Wilson, TN",1.0,1,169948.0,94048.0,7.6,8.7,5.0,1.0,1.0,258.8,2.942076399839951,0.5884152799679901,0.5884152799679901,5.559912104236499,7.399587773260452,0.021522128807013097
30135,"Bell County, TX",48027,2762,8945,30005,30097,522,1420,3704,30144,9.165422266467562,29.811698050324946,1.73439213210619,4.71072186836518,12.28768577494692,48027,TX,"Bell, TX",2.0,1,399578.0,66051.0,14.6,16.4,44.0,8.0,3.0,351.7,11.011617256205296,2.002112228400963,0.7507920856503612,5.865617837242007,8.940271954438005,0.22515031202955704
130622,"Bexar County, TX",48029,11592,29960,125583,130502,720,7122,22302,130687,8.874462188605289,23.85673220101447,0.5517156825182756,5.449662169917437,17.065201588528314,48029,TX,"Bexar, TX",1.0,1,2127737.0,70571.0,14.7,18.0,251.0,47.0,4.0,1620.0,11.796570722791397,2.208919617415122,0.18799315892894655,7.390798521735676,9.205210717513888,-0.3307485289085985
23317,"Brazoria County, TX",48039,1954,6228,20877,23137,356,989,4554,23358,8.380151820560107,29.83187239545912,1.538661019146821,4.2340953848788425,19.496532237349086,48039,TX,"Brazoria, TX",1.0,1,413224.0,95155.0,7.3,14.9,34.0,5.0,0.0,272.9,8.227982885795598,1.209997483205235,0.0,5.612763076269032,8.130163679537361,0.24998814102274558
13578,"Brazos County, TX",48041,1126,3640,13146,13579,172,744,2131,13575,8.292826631315362,27.689030883919063,1.2666617571249723,5.480662983425415,15.697974217311234,48041,TX,"Brazos, TX",2.0,1,249624.0,58388.0,23.9,15.7,27.0,4.0,1.0,399.0,10.816267666570523,1.6024100246771145,0.4006025061692786,5.991464547107982,9.933350313738726,-1.640523682423364
29535,"Cameron County, TX",48061,2508,6938,29486,29527,73,2669,3779,29535,8.491620111731844,23.5298107576477,0.24723134758018084,9.03673607584222,12.794988996106314,48061,TX,"Cameron, TX",2.0,1,431874.0,51334.0,24.4,25.2,32.0,8.0,4.0,472.2,7.409568531562447,1.8523921328906117,0.9261960664453058,6.159518132104232,9.591235819685219,-1.0996157079533742
63157,"Collin County, TX",48085,4773,12460,62096,63043,225,1251,15701,63174,7.557357062558387,20.065704715279566,0.3568992592357597,1.9802450375154335,24.85357900402064,48085,TX,"Collin, TX",1.0,0,1254658.0,117588.0,6.3,10.6,178.0,29.0,7.0,1265.3,14.187133067337871,2.3113868480494286,0.5579209633222758,7.143854541456562,7.433139726851588,0.12421733570679816
9585,"Comal County, TX",48091,699,2256,9401,9576,128,339,1979,9593,7.292644757433489,23.997447080097864,1.3366750208855471,3.533826748670906,20.629625768789744,48091,TX,"Comal, TX",1.0,0,201628.0,99015.0,6.4,13.3,17.0,3.0,1.0,288.6,8.431368659114804,1.4878885869026126,0.4959628623008709,5.668500660511562,8.099350143260011,-0.8067053858265218
182216,"Dallas County, TX",48113,15458,68738,175745,182163,767,10966,33625,182366,8.483338455459455,39.11235028023557,0.42105147587600117,6.013182281784982,18.43819571630677,48113,TX,"Dallas, TX",1.0,1,2656028.0,74149.0,14.0,23.6,405.0,79.0,12.0,2993.6,15.248333225402744,2.9743662340909056,0.4518024659378591,8.004565945703618,9.65270688224396,-1.169368426784505
55871,"Denton County, TX",48121,4264,13410,54517,55814,381,1375,12422,55888,7.6318662633566605,24.597831868958306,0.6826244311463073,2.46027769825365,22.22659604924134,48121,TX,"Denton, TX",1.0,1,1045120.0,108185.0,7.0,11.5,79.0,15.0,3.0,1031.8,7.558940600122474,1.435241886099204,0.2870483772198408,6.940028839532433,7.881091865226633,-0.24922560186997256
14645,"Ector County, TX",48135,1359,3987,14622,14639,418,1168,1520,14634,9.279617616934107,27.26713171932704,2.8553862968782022,7.981413147464808,10.38677053437201,48135,TX,"Ector, TX",3.0,1,170022.0,71031.0,15.3,21.8,17.0,2.0,2.0,184.0,9.99870604980532,1.1763183588006259,1.1763183588006259,5.220355825078324,9.534411503399484,-0.25479388646537693
13560,"Ellis County, TX",48139,1019,5104,13124,13552,151,605,2280,13557,7.514749262536873,38.89058213959159,1.1142266824085005,4.462639226967618,16.81788006196061,48139,TX,"Ellis, TX",1.0,1,232387.0,95898.0,8.1,16.5,10.0,2.0,2.0,205.7,4.303166700374806,0.8606333400749612,0.8606333400749612,5.331268466687723,7.843697026457035,-0.3289477639201621
55098,"El Paso County, TX",48141,5331,16019,55045,55080,277,3640,7326,55102,9.675487313514102,29.101644109365065,0.5029048656499637,6.605930819208014,13.29534318173569,48141,TX,"El Paso, TX",2.0,1,875784.0,58859.0,18.9,23.5,109.0,13.0,5.0,854.4,12.445991248983768,1.4843842774017337,0.5709170297698976,6.751569195792809,10.788062974160257,-1.1125756606461543
46373,"Fort Bend County, TX",48157,4145,14862,44396,46284,138,1102,13074,46397,8.938390873999957,33.47598882782233,0.29815919108115113,2.3751535659633167,28.17854602668276,48157,TX,"Fort Bend, TX",1.0,1,958434.0,113409.0,7.2,12.4,109.0,2.0,5.0,954.8,11.372718413578818,0.20867373235924436,0.521684330898111,6.862548686144057,7.779648202488536,1.1587426715114209
19362,"Galveston County, TX",48167,1768,4465,18795,19432,424,903,3441,19463,9.13128809007334,23.75631816972599,2.181967888019761,4.639572522221651,17.679699943482504,48167,TX,"Galveston, TX",1.0,1,367407.0,85348.0,11.2,15.8,62.0,12.0,1.0,924.6,16.87501871221833,3.2661326539777416,0.27217772116481176,6.830442175879467,9.20829920085778,-0.07701111078444
8684,"Grayson County, TX",48181,678,2719,8544,8658,305,519,1126,8690,7.8074619990787655,31.823501872659175,3.522753522753523,5.972382048331416,12.957422324510931,48181,TX,"Grayson, TX",3.0,1,150532.0,70455.0,11.1,18.5,10.0,0.0,2.0,145.3,6.643105784816518,0.0,1.3286211569633035,4.9856593080260785,8.422546317199973,-0.615084318121208
8249,"Gregg County, TX",48183,769,1936,8232,8250,399,562,997,8247,9.322342102072978,23.517978620019438,4.836363636363636,6.814599248211471,12.089244573784406,48183,TX,"Gregg, TX",2.0,1,126679.0,64809.0,17.0,19.9,24.0,6.0,1.0,454.5,18.94552372532148,4.73638093133037,0.789396821888395,6.121395716700013,10.874602576109268,-1.5522604740362898
10261,"Guadalupe County, TX",48187,812,2493,10127,10254,133,461,1768,10263,7.913458727219569,24.617359533919227,1.2970548078798518,4.491863977394524,17.226931696385073,48187,TX,"Guadalupe, TX",1.0,0,195166.0,93776.0,8.8,13.8,14.0,0.0,1.0,242.8,7.173380609327444,0.0,0.5123843292376746,5.496348217047172,7.915749031597132,-0.002290304377562613
321578,"Harris County, TX",48201,29671,120556,304426,320859,1568,16528,63467,321945,9.226688392862696,39.601085321227494,0.4886881776730589,5.133796145304323,19.713615679696844,48201,TX,"Harris, TX",1.0,1,5009302.0,73104.0,15.9,22.2,711.0,72.0,18.0,2771.7,14.193594237280962,1.4373259987119962,0.35933149967799904,7.927576853683184,9.630154888368011,-0.4034664955053149
16011,"Hays County, TX",48209,1153,3249,15726,15999,105,553,3489,16007,7.201299106864031,20.660053414727205,0.6562910181886368,3.454738551883551,21.796713937652278,48209,TX,"Hays, TX",1.0,0,292029.0,85827.0,12.0,13.8,16.0,2.0,2.0,356.2,5.478907916679508,0.6848634895849385,0.6848634895849385,5.878295849002344,8.400498271841371,-1.1991991649773404
68700,"Hidalgo County, TX",48215,6424,23074,68069,68700,166,5677,8939,68715,9.35080058224163,33.89795648533106,0.24163027656477437,8.261660481699774,13.008804482281889,48215,TX,"Hidalgo, TX",2.0,1,914820.0,52281.0,27.2,30.2,61.0,14.0,5.0,554.3,6.667978400122429,1.5303556983887543,0.5465556065674122,6.319508508247561,9.754099459913514,-0.4032988776718831
15735,"Jefferson County, TX",48245,1731,4487,15437,15710,574,1132,2116,15742,11.000953288846521,29.06652847055775,3.653723742838956,7.190954135433871,13.4417481895566,48245,TX,"Jefferson, TX",2.0,1,253948.0,59934.0,18.8,20.5,24.0,3.0,3.0,292.6,9.450753697607384,1.181344212200923,1.181344212200923,5.682218296740361,9.960329590827143,1.0406236980193775
12130,"Johnson County, TX",48251,825,3914,11916,12105,395,593,1763,12128,6.801319043693322,32.84659281638134,3.2631144155307723,4.889511873350924,14.536609498680738,48251,TX,"Johnson, TX",1.0,0,210547.0,81826.0,10.7,18.3,11.0,1.0,1.0,248.3,5.224486694182296,0.47495333583475424,0.47495333583475424,5.518656990529513,8.406757446437625,-1.6054384027443032
12973,"Kaufman County, TX",48257,996,3773,12494,12973,164,599,2170,12977,7.677484005241656,30.19849527773331,1.264164032991598,4.615858827155737,16.721892579178547,48257,TX,"Kaufman, TX",1.0,0,197829.0,88606.0,9.7,16.8,1.0,2.0,0.0,186.1,0.5054870620586466,1.0109741241172931,0.0,5.231643233280044,8.11737891963762,-0.43989491439596407
20351,"Lubbock County, TX",48303,1818,7933,18991,20330,529,1465,2412,20356,8.933221954695101,41.772418514032964,2.602065912444663,7.19689526429554,11.849086264492042,48303,TX,"Lubbock, TX",2.0,1,327394.0,63367.0,17.2,16.3,48.0,5.0,1.0,346.9,14.66123386500669,1.5272118609381968,0.30544237218763937,5.8519150821578965,10.60568502310489,-1.6724630684097885
16575,"McLennan County, TX",48309,1469,5058,16091,16571,490,1066,2258,16581,8.862745098039216,31.4337207134423,2.956973025164444,6.429045292805018,13.617996502020384,48309,TX,"McLennan, TX",2.0,1,270358.0,63888.0,17.1,18.5,29.0,7.0,2.0,251.4,10.726518172201303,2.589159558807211,0.7397598739449175,5.5310151306670585,10.235217029135942,-1.372471931096726
15001,"Midland County, TX",48329,1171,4267,14975,15004,333,887,1933,15003,7.806146256916206,28.49415692821369,2.21940815782458,5.912150903152702,12.884089848696927,48329,TX,"Midland, TX",3.0,1,183587.0,93984.0,10.6,18.9,19.0,5.0,1.0,188.8,10.349316672749161,2.7235043875655687,0.5447008775131137,5.245970886175828,8.163301961328212,-0.3571557044120066
41990,"Montgomery County, TX",48339,3113,12462,41172,41951,663,1578,8101,42003,7.413669921409859,30.268143398426115,1.5804152463588472,3.7568745089636453,19.286717615408424,48339,TX,"Montgomery, TX",1.0,1,749613.0,97266.0,9.3,15.5,65.0,9.0,3.0,595.3,8.671140975409978,1.2006195196721507,0.4002065065573836,6.39074389612906,8.623457764630464,-1.2097878432206048
21323,"Nueces County, TX",48355,1944,8311,21242,21321,231,1509,3031,21326,9.116916006190499,39.12531776668864,1.0834388630927254,7.07586983025415,14.212698114977023,48355,TX,"Nueces, TX",2.0,1,353125.0,66021.0,17.7,19.4,39.0,2.0,2.0,420.9,11.044247787610619,0.5663716814159292,0.5663716814159292,6.044768319130293,9.708591380043247,-0.5916753738527483
9405,"Parker County, TX",48367,606,2194,9282,9201,255,356,1613,9420,6.443381180223286,23.637147166558933,2.7714378871861753,3.7791932059447984,17.123142250530787,48367,TX,"Parker, TX",1.0,1,179707.0,102099.0,7.8,15.7,4.0,0.0,1.0,164.0,2.2258454039074715,0.0,0.5564613509768679,5.10594547390058,8.029833589960786,-1.5864524097375003
7720,"Potter County, TX",48375,743,2879,7708,7727,583,765,863,7721,9.624352331606218,37.35080435910742,7.544972175488547,9.90804299961145,11.17730863877736,48375,TX,"Potter, TX",2.0,1,114649.0,50448.0,20.9,22.9,34.0,3.0,2.0,130.5,29.655731842405952,2.6166822213887606,1.7444548142591736,4.879006851617819,11.81931966472947,-2.1949673331232518
